Date,Last Name,First Name,Vehicle Make,Vehicle Model,Status,Total Appointments,Total Missed Appointments
2021-07-13,Arnold,Joshua,Mercedes-Benz,GLC,Missed,,
2021-07-14,Collins,Mia,BMW,5 Series,Attended,,
2021-07-14,Cooper,Olivia,Hyundai,Santa Fe,Missed,,
2021-07-14,Gonzales,Elizabeth,Kia,Telluride,Attended,,
2021-07-15,Ruiz,Elizabeth,Audi,A6,Missed,,
2021-07-15,Turner,Zoe,BMW,5 Series,Attended,,
2021-07-15,Jones,Scarlett,Nissan,Rogue,Attended,,
2021-07-15,Phillips,Zoe,Ford,Escape,Attended,,
2021-07-15,Ramirez,Gabriel,Ford,Mustang,Attended,,
2021-07-16,Anderson,Jonathan,Honda,CR-V,Attended,,
2021-07-16,King,Olivia,Kia,Sportage,Attended,,
2021-07-16,Boyd,Jonathan,Volkswagen,Atlas,Attended,,
2021-07-19,Ford,Sophia,Jeep,Gladiator,Attended,,
2021-07-19,Watkins,David,Dodge,Grand Caravan,Attended,,
2021-07-19,Price,Avery,BMW,4 Series,Missed,,
2021-07-19,Ramos,Lillian,Mazda,CX-9,Attended,,
2021-07-20,Hall,Grace,Chevrolet,Cruze,Attended,,
2021-07-20,Wilson,Mia,Volkswagen,Tiguan,Attended,,
2021-07-20,Torres,Christopher,Chevrolet,Cruze,Missed,,
2021-07-21,Freeman,Chloe,Subaru,Forester,Missed,,
2021-07-21,Owens,Elijah,Kia,Sportage,Attended,,
2021-07-22,Cooper,Emma,Dodge,Journey,Attended,,
2021-07-22,Kelly,Aiden,BMW,5 Series,Missed,,
2021-07-22,Robinson,Avery,Dodge,Challenger,Missed,,
2021-07-22,Hall,Olivia,Honda,Pilot,Attended,,
2021-07-22,Boyd,Mia,Mazda,CX-9,Attended,,
2021-07-23,West,Emily,Hyundai,Santa Fe,Attended,,
2021-07-23,Allen,Daniel,Audi,A3,Missed,,
2021-07-23,Perry,Sophia,Chevrolet,Malibu,Attended,,
2021-07-23,Campbell,Zoe,Hyundai,Palisade,Attended,,
2021-07-27,Green,Matthew,Hyundai,Palisade,Attended,,
2021-07-27,Harper,Charlotte,Subaru,Forester,Attended,,
2021-07-27,Morris,Adam,Hyundai,Kona,Attended,,
2021-07-27,Wells,Jonathan,Volkswagen,Beetle,Attended,,
2021-07-28,Morgan,Scarlett,Toyota,Corolla,Attended,,
2021-07-28,Nichols,John,Jeep,Wrangler,Attended,,
2021-07-28,Edwards,Emily,Audi,A4,Missed,,
2021-07-28,Bell,Sarah,Subaru,BRZ,Attended,,
2021-07-28,Torres,Christopher,Nissan,Pathfinder,Attended,,
2021-07-29,Edwards,Sofia,Audi,A6,Attended,,
2021-07-29,Dunn,Ryan,Volkswagen,Passat,Attended,,
2021-07-29,Ruiz,Aubrey,Nissan,Rogue,Attended,,
2021-07-30,Pierce,Victoria,Honda,Pilot,Attended,,
2021-07-30,Armstrong,Nathan,Subaru,Impreza,Missed,,
2021-07-30,Flores,William,Audi,A4,Attended,,
2021-07-30,Barnes,Dylan,Mercedes-Benz,E-Class,Attended,,
2021-07-30,Ortiz,Aria,Mercedes-Benz,GLA,Attended,,
2021-08-02,Palmer,Emily,Dodge,Grand Caravan,Attended,,
2021-08-02,Ramos,Emily,Hyundai,Santa Fe,Attended,,
2021-08-02,Harper,Elijah,Nissan,Leaf,Attended,,
2021-08-02,Johnson,Lucas,Chevrolet,Tahoe,Attended,,
2021-08-02,Parker,Jonathan,Ford,Explorer,Attended,,
2021-08-03,Martin,Emily,Hyundai,Elantra,Attended,,
2021-08-03,Gray,Elijah,Hyundai,Tucson,Attended,,
2021-08-03,Hunt,Caleb,Ford,Mustang,Attended,,
2021-08-03,Fox,Jackson,Dodge,Avenger,Missed,,
2021-08-03,Hamilton,Hannah,Honda,Pilot,Attended,,
2021-08-04,Hudson,Daniel,Subaru,Outback,Attended,,
2021-08-04,Simpson,Charlotte,Jeep,Renegade,Attended,,
2021-08-04,Carter,Joseph,Mercedes-Benz,E-Class,Attended,,
2021-08-05,Wells,Lucas,Audi,A6,Attended,,
2021-08-05,Harrison,Victoria,Dodge,Challenger,Attended,,
2021-08-06,Bennett,Samuel,Ford,Explorer,Attended,,
2021-08-06,Weaver,Matthew,Jeep,Wrangler,Missed,,
2021-08-06,Rivera,Natalie,Honda,Odyssey,Missed,,
2021-08-09,Bennett,Matthew,Subaru,BRZ,Attended,,
2021-08-09,Webb,Ryan,Jeep,Gladiator,Attended,,
2021-08-10,Rose,Natalie,Hyundai,Palisade,Attended,,
2021-08-10,Stewart,Matthew,Subaru,Crosstrek,Missed,,
2021-08-10,Washington,Sarah,Nissan,Rogue,Attended,,
2021-08-10,Hill,Aiden,Audi,A6,Attended,,
2021-08-11,Bailey,Scarlett,Dodge,Journey,Missed,,
2021-08-11,Brooks,Amelia,Volkswagen,Golf,Attended,,
2021-08-11,Bell,Evelyn,Audi,A6,Attended,,
2021-08-11,Adams,Joseph,Dodge,Journey,Attended,,
2021-08-12,Nichols,John,Toyota,Camry,Attended,,
2021-08-12,Rivera,Emily,Volkswagen,Atlas,Attended,,
2021-08-12,Murray,Charlotte,Toyota,Tacoma,Attended,,
2021-08-12,Crawford,Caleb,Jeep,Renegade,Attended,,
2021-08-12,Dunn,Jonathan,Dodge,Avenger,Attended,,
2021-08-13,Duncan,Jackson,Audi,A3,Attended,,
2021-08-13,Duncan,John,Mercedes-Benz,GLA,Attended,,
2021-08-13,Hamilton,Abigail,Jeep,Renegade,Attended,,
2021-08-16,McDonald,Grace,BMW,4 Series,Missed,,
2021-08-16,Bailey,Ryan,BMW,7 Series,Missed,,
2021-08-16,Bennett,Amelia,Toyota,Highlander,Missed,,
2021-08-16,Dixon,Joseph,Nissan,Leaf,Attended,,
2021-08-16,Wilson,Abigail,Nissan,Murano,Attended,,
2021-08-17,Olson,Ella,Nissan,Altima,Attended,,
2021-08-17,Griffin,William,Kia,Soul,Attended,,
2021-08-17,Long,Samuel,Volkswagen,Jetta,Attended,,
2021-08-18,Carter,Emily,Audi,A4,Attended,,
2021-08-18,Hill,Olivia,Ford,F-150,Attended,,
2021-08-18,Tucker,Victoria,Ford,Edge,Attended,,
2021-08-18,Edwards,Gabriel,BMW,5 Series,Attended,,
2021-08-18,Reynolds,James,Ford,Fusion,Attended,,
2021-08-20,Harper,Hannah,Chevrolet,Equinox,Attended,,
2021-08-20,Grant,Joshua,Ford,F-150,Attended,,
2021-08-20,Murphy,Lillian,Nissan,Murano,Attended,,
2021-08-20,Ward,Evelyn,Jeep,Gladiator,Attended,,
2021-08-20,Coleman,Gabriel,Audi,Q7,Attended,,
2021-08-24,Coleman,Jonathan,Honda,Accord,Attended,,
2021-08-24,Knight,Ella,Nissan,Leaf,Attended,,
2021-08-25,Campbell,Aiden,Honda,Fit,Attended,,
2021-08-25,Brooks,Natalie,Chevrolet,Equinox,Attended,,
2021-08-25,Rivera,Adam,Audi,Q5,Attended,,
2021-08-26,Pierce,Benjamin,Volkswagen,Golf,Missed,,
2021-08-26,Hunter,Aiden,Mercedes-Benz,GLC,Attended,,
2021-08-27,Duncan,Emily,Mercedes-Benz,GLE,Missed,,
2021-08-27,Butler,Dylan,Kia,Sportage,Attended,,
2021-08-27,Simmons,Nicholas,BMW,X5,Attended,,
2021-08-30,Hamilton,Elijah,BMW,5 Series,Attended,,
2021-08-30,James,Logan,Mercedes-Benz,E-Class,Attended,,
2021-08-30,Jenkins,Aria,Mercedes-Benz,C-Class,Missed,,
2021-08-30,Harper,Logan,Nissan,Murano,Attended,,
2021-08-31,Cox,Jackson,Dodge,Avenger,Attended,,
2021-08-31,Gardner,Harper,Mazda,CX-3,Missed,,
2021-08-31,Hall,Aubrey,Ford,Escape,Attended,,
2021-08-31,Simpson,Nathan,Nissan,Murano,Attended,,
2021-08-31,Allen,Emily,Mercedes-Benz,S-Class,Attended,,
2021-09-01,Mills,Abigail,Audi,Q3,Attended,,
2021-09-01,Harper,Sarah,Jeep,Grand Cherokee,Attended,,
2021-09-01,Robertson,Emily,BMW,X3,Attended,,
2021-09-01,Morris,Sofia,Subaru,Outback,Missed,,
2021-09-02,Diaz,Charlotte,BMW,4 Series,Attended,,
2021-09-02,Hall,Elizabeth,Volkswagen,Jetta,Attended,,
2021-09-03,Lane,Anthony,Audi,A6,Attended,,
2021-09-03,Webb,Nicholas,Subaru,Forester,Missed,,
2021-09-03,Reed,Christopher,Dodge,Challenger,Missed,,
2021-09-07,Evans,Nicholas,Jeep,Wrangler,Missed,,
2021-09-07,Williams,Mia,Mazda,Mazda6,Attended,,
2021-09-08,Kennedy,Dylan,Mercedes-Benz,S-Class,Attended,,
2021-09-08,Armstrong,Jackson,Chevrolet,Malibu,Attended,,
2021-09-08,Hernandez,Gabriel,Ford,Edge,Attended,,
2021-09-08,Bradley,Zoe,Jeep,Cherokee,Attended,,
2021-09-08,Mills,Christopher,Subaru,Legacy,Attended,,
2021-09-09,Lopez,Joseph,Hyundai,Palisade,Attended,,
2021-09-09,Evans,Nicholas,Ford,F-150,Missed,,
2021-09-09,Boyd,Joshua,Nissan,Rogue,Attended,,
2021-09-10,Sullivan,Gabriel,BMW,4 Series,Attended,,
2021-09-10,Gardner,Victoria,Ford,Edge,Attended,,
2021-09-10,Ward,Matthew,Hyundai,Palisade,Attended,,
2021-09-13,Henry,Natalie,Nissan,Leaf,Attended,,
2021-09-13,Payne,Harper,Toyota,Highlander,Missed,,
2021-09-13,Myers,Amelia,BMW,X3,Attended,,
2021-09-13,Morales,Michael,Mercedes-Benz,C-Class,Attended,,
2021-09-13,Watkins,Scarlett,Hyundai,Tucson,Attended,,
2021-09-14,Morris,Aubrey,Kia,Soul,Attended,,
2021-09-14,Knight,Ella,Dodge,Durango,Attended,,
2021-09-14,Armstrong,Andrew,Hyundai,Sonata,Attended,,
2021-09-14,Hughes,Logan,Volkswagen,Atlas,Attended,,
2021-09-14,Ward,Sarah,Dodge,Journey,Attended,,
2021-09-15,Crawford,Aria,Honda,Fit,Attended,,
2021-09-15,Ortiz,Avery,Nissan,Pathfinder,Missed,,
2021-09-15,Mitchell,Joshua,Volkswagen,Beetle,Attended,,
2021-09-15,Torres,Joseph,Kia,Soul,Missed,,
2021-09-15,Rivera,Victoria,Honda,Pilot,Missed,,
2021-09-16,Carroll,Ella,Audi,A6,Missed,,
2021-09-16,Wells,Matthew,Mazda,CX-9,Attended,,
2021-09-16,Wagner,Hannah,Mazda,CX-3,Attended,,
2021-09-17,Warren,Gabriel,Jeep,Renegade,Attended,,
2021-09-17,Dunn,Sophia,BMW,X3,Missed,,
2021-09-17,Hunter,Emily,Volkswagen,Beetle,Missed,,
2021-09-17,Carroll,Lillian,Mazda,Mazda3,Attended,,
2021-09-17,Gibson,Emma,Honda,Civic,Attended,,
2021-09-20,Young,Mia,Jeep,Renegade,Attended,,
2021-09-20,Sanchez,Caleb,Kia,Telluride,Attended,,
2021-09-20,Rogers,Chloe,Dodge,Journey,Attended,,
2021-09-20,Harper,Benjamin,BMW,5 Series,Attended,,
2021-09-21,Brooks,Elizabeth,Volkswagen,Atlas,Attended,,
2021-09-21,Diaz,Christopher,Chevrolet,Equinox,Attended,,
2021-09-21,Black,Grace,Toyota,Tacoma,Missed,,
2021-09-21,Watson,Gabriel,Mercedes-Benz,GLE,Attended,,
2021-09-21,Allen,Sarah,Subaru,Forester,Attended,,
2021-09-22,Morgan,Avery,Hyundai,Kona,Missed,,
2021-09-22,Bryant,Christopher,Mazda,Mazda3,Missed,,
2021-09-22,Bryant,Matthew,Honda,Civic,Missed,,
2021-09-22,Hamilton,Dylan,Toyota,Sienna,Attended,,
2021-09-23,Boyd,Adam,Hyundai,Kona,Missed,,
2021-09-24,Gordon,Benjamin,Chevrolet,Cruze,Attended,,
2021-09-24,Butler,Anthony,Mercedes-Benz,GLE,Attended,,
2021-09-24,Miller,Amelia,Volkswagen,Beetle,Attended,,
2021-09-27,Fisher,Nicholas,Mercedes-Benz,C-Class,Missed,,
2021-09-27,Reed,Aiden,BMW,4 Series,Attended,,
2021-09-27,Henry,Lucas,Mazda,Mazda3,Attended,,
2021-09-27,Marshall,David,Jeep,Renegade,Attended,,
2021-09-27,McDonald,Logan,Honda,Fit,Missed,,
2021-09-28,Harper,Emily,Mercedes-Benz,GLE,Attended,,
2021-09-28,Torres,Nicholas,Ford,Explorer,Attended,,
2021-09-28,Arnold,William,Chevrolet,Silverado,Attended,,
2021-09-28,Allen,Hannah,Chevrolet,Impala,Attended,,
2021-09-28,Palmer,Nathan,Hyundai,Santa Fe,Attended,,
2021-09-29,Rice,Emma,Mazda,Mazda3,Attended,,
2021-09-29,Matthews,Lucas,Chevrolet,Tahoe,Attended,,
2021-09-30,Cox,Nathan,Audi,Q5,Attended,,
2021-09-30,Fox,Matthew,Nissan,Murano,Attended,,
2021-09-30,Wilson,Samuel,Volkswagen,Passat,Attended,,
2021-10-01,Long,Emily,Audi,Q5,Missed,,
2021-10-01,Hill,Amelia,Mercedes-Benz,GLA,Missed,,
2021-10-04,Hernandez,Harper,Chevrolet,Equinox,Missed,,
2021-10-04,Harrison,Ryan,Hyundai,Palisade,Missed,,
2021-10-04,Berry,Chloe,Honda,Accord,Attended,,
2021-10-04,Ferguson,John,Dodge,Avenger,Missed,,
2021-10-04,Murphy,Anthony,Chevrolet,Tahoe,Attended,,
2021-10-05,Moore,Nathan,Nissan,Pathfinder,Attended,,
2021-10-05,Turner,Christopher,Hyundai,Elantra,Attended,,
2021-10-06,Snyder,Abigail,Nissan,Pathfinder,Attended,,
2021-10-06,Greene,Logan,Jeep,Renegade,Attended,,
2021-10-06,Wells,Grace,Volkswagen,Golf,Attended,,
2021-10-07,Kelly,John,Ford,Escape,Attended,,
2021-10-07,Hill,Jackson,Kia,Soul,Attended,,
2021-10-08,King,Emma,Jeep,Cherokee,Attended,,
2021-10-08,Brooks,Andrew,Mazda,Mazda6,Missed,,
2021-10-08,Roberts,Nathan,Hyundai,Palisade,Missed,,
2021-10-08,Hunter,Emily,Kia,Soul,Missed,,
2021-10-08,Evans,Charlotte,Subaru,Forester,Attended,,
2021-10-11,Campbell,Dylan,Nissan,Altima,Attended,,
2021-10-11,Parker,Hannah,Chevrolet,Equinox,Attended,,
2021-10-11,Clark,James,Toyota,Tacoma,Attended,,
2021-10-12,Jordan,Olivia,Audi,Q3,Attended,,
2021-10-12,Barnes,David,Kia,Soul,Attended,,
2021-10-12,Foster,Aiden,Chevrolet,Malibu,Missed,,
2021-10-12,Andrews,Evelyn,Honda,Odyssey,Attended,,
2021-10-12,Williams,William,BMW,X3,Attended,,
2021-10-13,Carpenter,Jane,Hyundai,Tucson,Attended,,
2021-10-13,Lee,Adam,Mercedes-Benz,GLE,Attended,,
2021-10-13,Phillips,Jonathan,Ford,Mustang,Attended,,
2021-10-14,Hunt,Sofia,Audi,Q7,Missed,,
2021-10-14,Greene,Aubrey,Mazda,Mazda3,Attended,,
2021-10-14,Brown,Logan,Chevrolet,Cruze,Missed,,
2021-10-14,McDonald,Benjamin,Hyundai,Kona,Attended,,
2021-10-14,Price,Avery,Toyota,Camry,Attended,,
2021-10-15,Cox,Lillian,Ford,Explorer,Attended,,
2021-10-15,Morgan,John,Dodge,Challenger,Attended,,
2021-10-15,Watkins,Logan,Dodge,Grand Caravan,Attended,,
2021-10-18,Willis,Daniel,Jeep,Compass,Attended,,
2021-10-18,Sullivan,Sarah,Nissan,Leaf,Attended,,
2021-10-18,Reyes,Jackson,Dodge,Journey,Missed,,
2021-10-18,Rose,Caleb,Jeep,Cherokee,Attended,,
2021-10-18,Scott,Grace,Honda,CR-V,Attended,,
2021-10-19,Scott,Anthony,Mercedes-Benz,E-Class,Attended,,
2021-10-19,Payne,Benjamin,Toyota,Camry,Missed,,
2021-10-19,Olson,Jackson,Nissan,Altima,Attended,,
2021-10-19,Nelson,Evelyn,Ford,Fusion,Attended,,
2021-10-19,Howard,Jonathan,Mercedes-Benz,GLA,Attended,,
2021-10-20,Nelson,Amelia,Subaru,Legacy,Attended,,
2021-10-20,Wood,Christopher,Chevrolet,Silverado,Attended,,
2021-10-20,Martin,Ella,BMW,7 Series,Attended,,
2021-10-20,Griffin,Andrew,Toyota,Highlander,Missed,,
2021-10-20,Cruz,Elijah,Audi,Q7,Missed,,
2021-10-21,Duncan,Lillian,Jeep,Renegade,Attended,,
2021-10-21,Wood,Lucas,Jeep,Grand Cherokee,Attended,,
2021-10-22,Howard,Lucas,Kia,Soul,Missed,,
2021-10-22,Campbell,Scarlett,Audi,Q5,Attended,,
2021-10-22,Griffin,John,Subaru,Forester,Attended,,
2021-10-22,Berry,Michael,Toyota,Camry,Attended,,
2021-10-25,Woods,Aria,Mazda,CX-3,Missed,,
2021-10-25,Webb,Aiden,Hyundai,Sonata,Attended,,
2021-10-25,Martin,Scarlett,Ford,Escape,Attended,,
2021-10-25,Cox,Sarah,BMW,7 Series,Attended,,
2021-10-25,Watkins,Andrew,Dodge,Avenger,Attended,,
2021-10-26,Evans,Hannah,Ford,Explorer,Attended,,
2021-10-26,Ruiz,Benjamin,Mercedes-Benz,GLC,Attended,,
2021-10-27,Andrews,Lucas,Nissan,Rogue,Attended,,
2021-10-27,Griffin,Evelyn,Honda,Accord,Attended,,
2021-10-27,Hunter,Jonathan,Toyota,RAV4,Attended,,
2021-10-27,Bailey,Matthew,Hyundai,Palisade,Attended,,
2021-10-27,Gibson,Elijah,Volkswagen,Tiguan,Attended,,
2021-10-28,Morris,Logan,Honda,Civic,Attended,,
2021-10-28,James,Zoe,Nissan,Pathfinder,Attended,,
2021-10-28,Miller,Elijah,Subaru,Impreza,Attended,,
2021-10-28,Lee,David,Volkswagen,Tiguan,Attended,,
2021-10-29,Berry,Nathan,Honda,Accord,Attended,,
2021-10-29,Murphy,Jane,Volkswagen,Golf,Attended,,
2021-10-29,Tucker,Nathan,BMW,5 Series,Attended,,
2021-10-29,Henderson,Daniel,Toyota,Corolla,Missed,,
2021-10-29,Diaz,Sarah,Honda,Accord,Missed,,
2021-11-01,Jones,Chloe,Mercedes-Benz,GLC,Attended,,
2021-11-01,Parker,David,Hyundai,Santa Fe,Attended,,
2021-11-01,Moore,Sofia,Jeep,Compass,Attended,,
2021-11-01,Walker,Nathan,Honda,Odyssey,Attended,,
2021-11-01,Crawford,Amelia,Audi,A4,Attended,,
2021-11-02,Sanders,Adam,BMW,4 Series,Attended,,
2021-11-02,Stone,Emily,Toyota,RAV4,Missed,,
2021-11-02,Torres,William,Jeep,Grand Cherokee,Missed,,
2021-11-02,Young,Aiden,Hyundai,Santa Fe,Missed,,
2021-11-03,Kennedy,Scarlett,Volkswagen,Jetta,Attended,,
2021-11-03,Stone,Lillian,Toyota,Corolla,Attended,,
2021-11-03,Carpenter,Evelyn,Dodge,Avenger,Attended,,
2021-11-03,Perkins,Aiden,Kia,Optima,Attended,,
2021-11-03,Lee,Lucas,Mazda,MX-5 Miata,Missed,,
2021-11-04,Allen,Mia,Hyundai,Santa Fe,Attended,,
2021-11-04,Holmes,Hannah,Audi,A3,Missed,,
2021-11-04,Stevens,Sophia,Mercedes-Benz,GLA,Missed,,
2021-11-04,Ramos,William,Mercedes-Benz,GLA,Attended,,
2021-11-04,Carpenter,Harper,Mazda,Mazda6,Attended,,
2021-11-05,Stephens,Mia,Mazda,CX-9,Missed,,
2021-11-05,Alexander,Jane,Nissan,Pathfinder,Attended,,
2021-11-05,Smith,Nathan,Nissan,Rogue,Attended,,
2021-11-05,Tucker,Sophia,Subaru,BRZ,Attended,,
2021-11-05,Thompson,Matthew,BMW,3 Series,Attended,,
2021-11-08,Ruiz,Nathan,Jeep,Gladiator,Attended,,
2021-11-08,Thomas,Emma,Audi,Q3,Attended,,
2021-11-08,Ferguson,Ella,Hyundai,Sonata,Missed,,
2021-11-08,Daniels,Lillian,Subaru,Crosstrek,Missed,,
2021-11-08,Cruz,Ella,Mercedes-Benz,S-Class,Missed,,
2021-11-09,Diaz,Gabriel,Subaru,Crosstrek,Missed,,
2021-11-10,Green,Charlotte,BMW,5 Series,Missed,,
2021-11-10,Lewis,Joseph,Mazda,Mazda6,Missed,,
2021-11-10,Powell,Anthony,Dodge,Charger,Attended,,
2021-11-10,Porter,Ella,Hyundai,Kona,Attended,,
2021-11-10,Powell,Scarlett,Volkswagen,Tiguan,Attended,,
2021-11-11,Patterson,Elizabeth,Toyota,Sienna,Attended,,
2021-11-11,Clark,Sophia,Audi,A4,Attended,,
2021-11-12,Hawkins,Anthony,Kia,Forte,Attended,,
2021-11-12,Hudson,Zoe,BMW,5 Series,Attended,,
2021-11-12,James,Emma,Kia,Soul,Missed,,
2021-11-12,Henderson,Olivia,Chevrolet,Equinox,Missed,,
2021-11-12,Bryant,Natalie,Chevrolet,Silverado,Attended,,
2021-11-15,Patterson,Emily,Honda,Fit,Missed,,
2021-11-15,Morales,Aria,Honda,CR-V,Missed,,
2021-11-15,Brown,Christopher,Nissan,Maxima,Attended,,
2021-11-15,Marshall,Lillian,Audi,Q7,Missed,,
2021-11-15,Olson,Harper,Volkswagen,Jetta,Attended,,
2021-11-16,Duncan,Caleb,Mazda,CX-3,Attended,,
2021-11-16,Daniels,Emma,Ford,Mustang,Attended,,
2021-11-16,Baker,Lillian,Honda,Accord,Attended,,
2021-11-16,Stevens,Matthew,Mercedes-Benz,E-Class,Attended,,
2021-11-16,Snyder,Scarlett,Audi,A3,Attended,,
2021-11-17,Porter,Elizabeth,Ford,Edge,Attended,,
2021-11-17,Walker,Olivia,Ford,Escape,Attended,,
2021-11-17,Sullivan,Lillian,Audi,A4,Attended,,
2021-11-18,Patterson,Elizabeth,Ford,Edge,Attended,,
2021-11-18,Carpenter,Joseph,Mazda,Mazda3,Attended,,
2021-11-18,Morgan,Jackson,Subaru,BRZ,Attended,,
2021-11-18,Robinson,Sophia,Toyota,Sienna,Attended,,
2021-11-18,Martinez,Evelyn,Ford,Explorer,Attended,,
2021-11-19,Crawford,Nathan,Mazda,CX-9,Attended,,
2021-11-19,Armstrong,Sarah,Jeep,Cherokee,Attended,,
2021-11-19,Wilson,Nathan,Toyota,RAV4,Attended,,
2021-11-19,Phillips,Aiden,Dodge,Avenger,Attended,,
2021-11-19,Duncan,Daniel,Honda,Accord,Attended,,
2021-11-22,Cruz,Hannah,Mazda,MX-5 Miata,Attended,,
2021-11-22,Ward,John,BMW,X3,Attended,,
2021-11-22,Ruiz,Lucas,Toyota,Tacoma,Attended,,
2021-11-22,Morales,Zoe,Volkswagen,Tiguan,Attended,,
2021-11-22,White,Chloe,Toyota,Sienna,Missed,,
2021-11-23,Willis,Ryan,Toyota,Corolla,Attended,,
2021-11-23,Duncan,Emily,Honda,Fit,Attended,,
2021-11-23,Murphy,Dylan,BMW,X3,Attended,,
2021-11-24,Simpson,Jane,Subaru,BRZ,Missed,,
2021-11-24,Washington,Lucas,Mercedes-Benz,C-Class,Attended,,
2021-11-26,Morgan,Olivia,Hyundai,Kona,Missed,,
2021-11-26,Warren,Chloe,Toyota,RAV4,Attended,,
2021-11-26,Williams,Sophia,Jeep,Wrangler,Attended,,
2021-11-26,Hicks,Joseph,Dodge,Charger,Missed,,
2021-11-26,Richardson,Evelyn,Audi,A6,Attended,,
2021-11-29,Ramirez,Elijah,Subaru,Legacy,Attended,,
2021-11-29,Anderson,Joseph,Subaru,Forester,Attended,,
2021-11-29,Garcia,Zoe,Chevrolet,Silverado,Attended,,
2021-11-30,White,Christopher,Honda,CR-V,Attended,,
2021-11-30,Howard,Olivia,Ford,Edge,Attended,,
2021-11-30,Simmons,Ryan,BMW,5 Series,Missed,,
2021-11-30,Turner,Charlotte,Ford,Escape,Attended,,
2021-11-30,Jones,Michael,Nissan,Leaf,Attended,,
2021-12-01,Wright,Samuel,Ford,Mustang,Attended,,
2021-12-01,Kelly,Mia,Dodge,Charger,Missed,,
2021-12-01,Stephens,Elijah,BMW,5 Series,Missed,,
2021-12-01,Ruiz,Aubrey,Nissan,Rogue,Missed,,
2021-12-01,Spencer,Amelia,Jeep,Wrangler,Attended,,
2021-12-02,Snyder,Mia,Jeep,Compass,Attended,,
2021-12-02,Andrews,Sarah,Mercedes-Benz,C-Class,Attended,,
2021-12-02,Palmer,David,Audi,Q7,Attended,,
2021-12-02,Collins,Jackson,Ford,Explorer,Attended,,
2021-12-03,White,Adam,Jeep,Wrangler,Attended,,
2021-12-03,Carter,Dylan,Ford,Fusion,Attended,,
2021-12-03,Campbell,Jane,Chevrolet,Tahoe,Attended,,
2021-12-03,Powell,Harper,Hyundai,Tucson,Missed,,
2021-12-06,White,Caleb,Mercedes-Benz,E-Class,Attended,,
2021-12-06,Bailey,Elijah,Chevrolet,Tahoe,Attended,,
2021-12-07,Bailey,Gabriel,Mazda,MX-5 Miata,Attended,,
2021-12-07,Stewart,Anthony,BMW,5 Series,Attended,,
2021-12-07,Ortiz,Michael,Subaru,Outback,Attended,,
2021-12-08,Shaw,Sofia,Hyundai,Santa Fe,Attended,,
2021-12-09,Young,Emily,Chevrolet,Impala,Missed,,
2021-12-09,Ross,Dylan,Ford,F-150,Attended,,
2021-12-09,Johnson,Joseph,Chevrolet,Impala,Missed,,
2021-12-10,Harper,John,Honda,Civic,Attended,,
2021-12-10,Rodriguez,Aiden,Mazda,MX-5 Miata,Attended,,
2021-12-10,Jordan,Nathan,Mercedes-Benz,GLA,Attended,,
2021-12-10,Thomas,Gabriel,BMW,5 Series,Missed,,
2021-12-10,Hawkins,Zoe,Kia,Optima,Attended,,
2021-12-13,Thompson,Elijah,Mercedes-Benz,E-Class,Attended,,
2021-12-13,Taylor,Caleb,Kia,Sportage,Attended,,
2021-12-13,Ross,Emma,Audi,A4,Attended,,
2021-12-13,Rice,Jane,Kia,Optima,Attended,,
2021-12-13,Boyd,Anthony,Chevrolet,Equinox,Attended,,
2021-12-14,Riley,Nicholas,Nissan,Leaf,Attended,,
2021-12-14,Kennedy,Ryan,Dodge,Avenger,Attended,,
2021-12-14,Lewis,Gabriel,BMW,X5,Attended,,
2021-12-14,Henderson,Grace,Audi,Q5,Attended,,
2021-12-15,Lawrence,Daniel,Chevrolet,Impala,Attended,,
2021-12-15,White,Joseph,Subaru,Forester,Attended,,
2021-12-15,Hall,Matthew,Mercedes-Benz,S-Class,Attended,,
2021-12-15,Wagner,Emily,Chevrolet,Malibu,Missed,,
2021-12-15,Tucker,Olivia,Hyundai,Sonata,Attended,,
2021-12-16,King,Caleb,Toyota,Tacoma,Missed,,
2021-12-16,Bradley,Joseph,Kia,Sorento,Attended,,
2021-12-16,Ellis,Samuel,Audi,A6,Attended,,
2021-12-16,Kennedy,Dylan,Mazda,Mazda6,Attended,,
2021-12-17,Howard,Lillian,Honda,Civic,Attended,,
2021-12-17,Hart,Olivia,Mazda,Mazda6,Attended,,
2021-12-17,Ramirez,Nathan,BMW,X5,Missed,,
2021-12-17,Brown,Logan,Subaru,Forester,Attended,,
2021-12-17,Moore,Caleb,Subaru,Impreza,Attended,,
2021-12-20,Wallace,Ryan,Subaru,Crosstrek,Attended,,
2021-12-20,Morgan,Nathan,Audi,A6,Attended,,
2021-12-20,Marshall,Logan,BMW,4 Series,Attended,,
2021-12-21,McDonald,Caleb,BMW,7 Series,Attended,,
2021-12-21,Hall,Emily,Audi,A6,Attended,,
2021-12-21,Wells,Hannah,BMW,X3,Missed,,
2021-12-22,Duncan,Emma,Jeep,Wrangler,Missed,,
2021-12-22,Sanchez,Caleb,Subaru,Outback,Attended,,
2021-12-22,Alexander,Lillian,Hyundai,Kona,Attended,,
2021-12-22,Parker,Abigail,Nissan,Leaf,Attended,,
2021-12-22,Ross,Dylan,Mercedes-Benz,GLA,Missed,,
2021-12-23,Berry,Jane,Subaru,Impreza,Attended,,
2021-12-23,Reyes,Lillian,Jeep,Wrangler,Missed,,
